2699.16	1497.13	179.431	0.966363	2015/12/18 19:06:47	10.409	1912	34	2697.91	1493.54
2711.3	1539.51	179.778	0.867564	2015/12/18 19:06:47	10.11	1912	34	2710	1535.86
2718.55	1562.98	179.97	0.808588	2015/12/18 19:06:47	10.7883	1912	34	2717.22	1559.3
2365.61	753.964	173.308	3.66806	2015/12/18 19:07:05	12.0719	1913	34	2365.04	751.054
2706.52	1755.54	181.548	0.9047	2015/12/18 19:07:05	11.6919	1913	34	2704.97	1751.56
2750.01	1668.73	180.835	0.552682	2015/12/18 19:07:05	10.4786	1913	34	2748.51	1664.81
2757.02	1691.92	181.025	0.495572	2015/12/18 19:07:05	10.9637	1913	34	2755.5	1687.97
501.22	991.991	175.048	19.0323	2015/12/18 19:07:22	11.6001	1914	34	500.907	989.413
2361.5	740.488	173.197	3.70071	2015/12/18 19:07:22	12.3327	1914	34	2360.94	737.541
2532.07	341.692	169.982	2.27932	2015/12/18 19:07:22	10.7047	1914	34	2531.62	338.814
501.289	996.686	175.089	19.0327	2015/12/18 19:07:40	11.7764	1915	34	500.961	994.078
2532.56	348.119	170.034	2.27594	2015/12/18 19:07:40	10.3021	1915	34	2532.11	345.209
2567.99	2133.18	184.65	2.01918	2015/12/18 19:07:40	11.6977	1915	34	2566.11	2128.73
2534.5	368.507	170.199	2.26224	2015/12/18 19:08:15	11.7279	1917	34	2534.03	365.552
2422.66	1304.24	177.838	3.22345	2015/12/18 19:08:33	11.2891	1918	34	2421.74	1300.83
2423.94	1312.88	177.909	3.21298	2015/12/18 19:08:51	9.49818	1919	34	2423.02	1309.44
1494.64	2003.44	183.699	10.8605	2015/12/18 19:09:27	11.7142	1921	34	1493.71	2000
2427.39	1330.53	178.055	3.18496	2015/12/18 19:09:27	10.3796	1921	34	2426.45	1327.07
1716.02	1032.28	175.531	9.03749	2015/12/18 19:10:02	11.0922	1923	34	1715.49	1029.28
2351	470.967	170.993	3.76275	2015/12/18 19:10:02	11.7422	1923	34	2350.54	467.961
2673.48	1325.56	178.021	1.17493	2015/12/18 19:10:20	11.4154	1924	34	2672.36	1321.92
1379.49	445.506	170.578	11.7154	2015/12/18 19:10:37	11.5724	1925	34	1379.18	442.783
1524.7	331.693	169.671	10.4962	2015/12/18 19:10:37	11.758	1925	34	1524.41	328.97
1996.63	709.363	172.885	6.68957	2015/12/18 19:10:54	11.5649	1926	34	1996.18	706.469
2034.53	439.82	170.677	6.34245	2015/12/18 19:10:54	10.1396	1926	34	2034.16	436.996
2339.01	1853.33	182.373	3.90317	2015/12/18 19:11:12	10.0095	1927	34	2337.66	1849.49
2542.26	457.627	170.922	2.20686	2015/12/18 19:11:12	11.3656	1927	34	2541.77	454.669
1976.67	2588.79	188.476	6.80195	2015/12/18 19:11:29	11.6563	1928	34	1974.75	2584.29
